precio,metraje,lugar,titulo,url
120.000,61,"Madrid , Madrid - C/ Domingo Parraga",Vivienda en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-139498-175002
A consultar,82.14,"Madrid , Torrejón de Ardoz - C/ Oxígeno",Vivienda en Torrejón de Ardoz (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-torrejon-de-ardoz-3-dormitorio-133491-167424
157.000,97,"Madrid , Madrid - C/ San Robustiano",Piso en C/ San Robustiano (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-110169-140361
140.000,258.86,"Madrid , Fuentidueña de Tajo - C/ Perchel",Chalet en Fuentidueña de Tajo (Madrid),https://www.solvia.es/es/propiedades/comprar/chalet-adosado-fuentiduenya-de-tajo-128549-161734
99.000,70.65,"Madrid , Madrid - C/ Ramón Luján",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-97508-124047
372.800,232.93,"Madrid , Villalbilla - Av Miguel Hernández",Vivienda en Av Miguel Hernández - Villalbilla -,https://www.solvia.es/es/propiedades/comprar/chalet-independiente-villalbilla-1-dormitorio-131343-165104
A consultar,68.52,"Madrid , Madrid - Avenida Moratalaz",Vivienda en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-133493-167426
102.300,89.92,"Madrid , Camarma de Esteruelas - Camino Molino",Dúplex en Camino Molino,https://www.solvia.es/es/propiedades/comprar/duplex-camarma-de-esteruelas-2-dormitorio-135845-170273
48.000,45,"Madrid , Humanes de Madrid - C/ Olivo",Vivienda en C/ Olivo - Humanes de Madrid -,https://www.solvia.es/es/propiedades/comprar/piso-humanes-de-madrid-1-dormitorio-136078-170585
230.000,135.24,"Madrid , Torrejón de Ardoz - C/ Venus","Dúplex en C/ Venus, Torrejón de Ardoz (Madrid)",https://www.solvia.es/es/propiedades/comprar/duplex-torrejon-de-ardoz-3-dormitorio-135925-170370
137.600,76.5,"Madrid , Getafe - Av General Palacio",Vivienda en Av General Palacio - Getafe -,https://www.solvia.es/es/propiedades/comprar/piso-getafe-3-dormitorio-138776-174053
105.000,64.04,"Madrid , Madrid - C/ Tucan",Piso en C/ Tucan,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-92804-118231
239.100,246,"Madrid , Valdemoro - C/ Concha Espina",Vivienda en C/ Concha Espina,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-valdemoro-3-dormitorio-118138-150099
80.500,50,"Madrid , Madrid - C/ Tiedra",Piso en C/ Tiedra (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-madrid-110257-140449
116.800,60,"Madrid , Madrid - RD Don Bosco","Piso en RD Don Bosco, Madrid",https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-119161-151325
33.000,178,"Madrid , Zarzalejo - C/ Picos",Vivienda en Zarzalejo (Madrid),https://www.solvia.es/es/propiedades/comprar/chalet-independiente-zarzalejo-4-dormitorio-121931-154307
126.300,86.34,"Madrid , Pinto - Plaza del Raso Rodela",Piso en Pinto (Madrid),https://www.solvia.es/es/propiedades/comprar/piso-pinto-3-dormitorio-136856-171527
187.000,173.88,"Madrid , Santa María de la Alameda - C/ Huertas",Chalet en Santa María de la Alameda (Madrid),https://www.solvia.es/es/propiedades/comprar/chalet-independiente-santa-maria-de-la-alameda-3-dormitorio-137631-172528
175.000,116,"Madrid , Móstoles - C/ De Los Hermanos Pinzón",Vivienda en C/ De Los Hermanos Pinzón - Mostoles -,https://www.solvia.es/es/propiedades/comprar/piso-mostoles-4-dormitorio-94474-120358
86.100,41.1,"Madrid , Álamo (El) - C/ Río Tormes",Piso en El Alamo,https://www.solvia.es/es/propiedades/comprar/piso-alamo-el-1-dormitorio-97471-124001
118.000,76.88,"Madrid , Madrid - C/ Chimbo",Vivienda en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-139093-174466
197.100,74.34,"Madrid , San Sebastián de los Reyes - C/ Real",Piso en C/ Real,https://www.solvia.es/es/propiedades/comprar/piso-san-sebastian-de-los-reyes-3-dormitorio-136653-171269
183.800,80.5,"Madrid , Pinto - C/ San Sebastián",Piso en C/ San Sebastián,https://www.solvia.es/es/propiedades/comprar/piso-pinto-1-dormitorio-137375-172211
121.600,64.1,"Madrid , Álamo (El) - C/ Río Tormes",Piso en El Álamo,https://www.solvia.es/es/propiedades/comprar/piso-alamo-el-2-dormitorio-97470-124000
69.500,66.36,"Madrid , Madrid - C/ Valle Inclan",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-136475-171067
56.000,59.84,"Madrid , Ciempozuelos - C/ De San Sebastián",Vivienda en Ciempozuelos - Madrid -,https://www.solvia.es/es/propiedades/comprar/piso-ciempozuelos-1-dormitorio-136164-170689
94.400,60,"Madrid , Madrid - C/ Cartaya",Vivienda en C/ Cartaya - Madrid -,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-130226-163752
250.000,352.86,"Madrid , Villa del Prado - C/ Geranio",Chalet adosado en C/ Geranio,https://www.solvia.es/es/propiedades/comprar/chalet-independiente-villa-del-prado-1-dormitorio-134446-168597
119.600,60.56,"Madrid , Madrid - C/ Melisa",Piso en C/ Melisa,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-92616-118024
93.680,77,"Madrid , Madrid - C/ Redentor",Vivienda en C/ Redentor,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-70915-90421
129.323,71.69,"Madrid , Madrid - C/ Ramón Luján",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-97506-124045
349.000,101.03,"Madrid , Madrid - Paseo Alameda de Osuna",Vivienda en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-129116-162394
139.792,87.37,"Madrid , Torrejón de Ardoz - Av Madrid",Piso en Av Madrid,https://www.solvia.es/es/propiedades/comprar/piso-torrejon-de-ardoz-3-dormitorio-83671-106530
95.000,66.51,"Madrid , Madrid - C/ Ramón Luján",Piso en Madrid,https://www.solvia.es/es/propiedades/comprar/piso-madrid-1-dormitorio-97507-124046
123.500,65.15,"Madrid , Álamo (El) - C/ Río Tormes",Piso en El Álamo,https://www.solvia.es/es/propiedades/comprar/piso-alamo-el-2-dormitorio-97469-123999
61.000,40.87,"Madrid , Velilla de San Antonio - C/ San Antonio","Pisos en C/ San Antonio, Velilla de San Antonio (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-velilla-de-san-antonio-1-dormitorio-108935-138971
130.000,49.98,"Madrid , San Fernando de Henares - Ps Cegama","Piso en Ps Cegama, San Fernando de Henares (Madrid)",https://www.solvia.es/es/propiedades/comprar/piso-san-fernando-de-henares-1-dormitorio-138576-173752
310.000,72.66,"Madrid , Madrid - C/ Canarias",Piso en C/ Canarias,https://www.solvia.es/es/propiedades/comprar/apartamento-madrid-3-dormitorio-116707-148351
132.000,39,"Madrid , Madrid - C/ Santa Juliana",Vivienda en C/ Santa Juliana - Madrid -,https://www.solvia.es/es/propiedades/comprar/apartamento-madrid-1-dormitorio-58327-74442
186.100,67,"Madrid , Madrid - C/ Francisco García",Vivienda en C/ Francisco García,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-4609-5523
103.100,58,"Madrid , Arganda del Rey - Ctra de Loeches",Piso en Ctra de Loeches,https://www.solvia.es/es/propiedades/comprar/piso-arganda-del-rey-3-dormitorio-11387-12952
183.000,130.02,"Madrid , Colmenar de Oreja - C/ Castellón","Chalet independiente en C/ Castellón, Colmenar de Oreja (Madrid)",https://www.solvia.es/es/propiedades/comprar/chalet-independiente-colmenar-de-oreja-3-dormitorio-131223-164952
106.100,41.05,"Madrid , Madrid - C/ de Terriente",Piso en C/ de Terriente,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-5371-6464
109.600,69,"Madrid , Humanes de Madrid - C/ Osiris",Vivienda en C/ Osiris - Humanes de Madrid -,https://www.solvia.es/es/propiedades/comprar/piso-humanes-de-madrid-3-dormitorio-86761-110836
140.000,43.91,"Madrid , Madrid - C/ Topete",Vivienda en C/ Topete - Madrid -,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-105655-134622
99.800,62,"Madrid , Madrid - C/ Godella",Piso en C/ Godella,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-47203-60095
440.000,236.35,"Madrid , Villanueva de la Cañada - C/ Santa Teresa de Jesús",Vivienda en C/ Santa Teresa de Jesús,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-villanueva-de-la-canyada-4-dormitorio-135450-169773
140.000,77.92,"Madrid , Madrid - C/ Dúrcal",Vivienda en C/ Dúrcal - Madrid -,https://www.solvia.es/es/propiedades/comprar/piso-madrid-3-dormitorio-7706-8945
280.000,237.66,"Madrid , Móstoles - C/ del Almendro. Urbanización parque Coimbra",Chalet adosado en Urb. parque Coimbra,https://www.solvia.es/es/propiedades/comprar/chalet-adosado-mostoles-7-dormitorio-107874-137482
88.500,51.8,"Madrid , Madrid - C/ Eduardo Minguito",Eduardo Minguito,https://www.solvia.es/es/propiedades/comprar/piso-madrid-2-dormitorio-78644-100250
192.400,"137,78",,"Chalet pareado en calle General Yague. VILLAMANTILLA, Madrid",https://www.haya.es/vivienda-7431913/
142.800,"68,83",,"Piso en calle Sahara. Madrid, Madrid",https://www.haya.es/vivienda-7451236/
149.400,"81,00",,"Piso en calle Miguel Peña. COSLADA, Madrid",https://www.haya.es/vivienda-7317801/
168.500,"149,57",,"Chalet pareado en calle Pozo Marcos (del). VILLAREJO DE SALVANES, Madrid",https://www.haya.es/vivienda-7318271/
202.200,"80,29",,"Piso en calle Puntallana. MADRID, Madrid",https://www.haya.es/vivienda-7312189/
158.600,"84,33",,"Piso en calle Belen. PARLA, Madrid",https://www.haya.es/vivienda-7321796/
140.000,"69,00",,"Piso en calle Felipe Alvarez. MADRID, Madrid",https://www.haya.es/vivienda-7319301/
76.000,"49,08",,"Piso en calle Godella. Madrid, Madrid",https://www.haya.es/vivienda-7450563/
260.000,,,"Cl Silva 25, 28004 Madrid - Madrid",https://www.altamirainmuebles.com/madrid/madrid/silva-25-madrid-madrid-/189779/1
162.500,54,,"Piso en Aldea Del Fresno 24, 28045 Madrid - Madrid",https://www.altamirainmuebles.com/venta-de-piso/madrid/madrid/segunda-mano/01900276/196761/1
278.000,88,,"Piso en Cl Mejico 11 , 28028 Madrid - Madrid",https://www.altamirainmuebles.com/venta-de-piso/madrid/madrid/segunda-mano/29002452/228241/1
95.000,25,,"Piso en Pico Cejo 11, 28038 Madrid - Madrid",https://www.altamirainmuebles.com/venta-de-piso/madrid/madrid/segunda-mano/9161-0222-pe0001/350097/1
242.000,73,,"Piso en Cl Mejico 11 , 28028 Madrid - Madrid",https://www.altamirainmuebles.com/venta-de-piso/madrid/madrid/segunda-mano/29002451/225739/1
80.100,47,,"Piso en Cm Valderribas 74 , 28038 Madrid - Madrid",https://www.altamirainmuebles.com/venta-de-piso/madrid/madrid/segunda-mano/29002445/227411/1
